车站编号,日期,时刻,进站量,出站量,客流量（进出）,环境温度,能耗值,hour,datetime,dayofweek,is_weekend,能耗值_lag1,能耗值_lag2,能耗值_rolling3_mean,能耗值_rolling3_std
仁济站-环线,2024-11-25,6:00-7:00,204,51,255,21.2,129,6,2024-11-25 06:00:00,0,0,131.0,144.0,134.66666666666666,8.144527815247077
仁济站-环线,2024-11-25,7:00-8:00,284,175,459,22.3,141,7,2024-11-25 07:00:00,0,0,129.0,131.0,133.66666666666666,6.429100507328636
仁济站-环线,2024-11-25,8:00-9:00,472,289,761,25.1,173,8,2024-11-25 08:00:00,0,0,141.0,129.0,147.66666666666666,22.744962812309307
仁济站-环线,2024-11-25,9:00-10:00,192,199,391,26.1,175,9,2024-11-25 09:00:00,0,0,173.0,141.0,163.0,19.078784028338912
仁济站-环线,2024-11-25,10:00-11:00,133,173,306,24.9,174,10,2024-11-25 10:00:00,0,0,175.0,173.0,174.0,1.0
仁济站-环线,2024-11-25,11:00-12:00,110,131,241,27.2,192,11,2024-11-25 11:00:00,0,0,174.0,175.0,180.33333333333334,10.115993936995679
仁济站-环线,2024-11-25,12:00-13:00,116,135,251,30.3,184,12,2024-11-25 12:00:00,0,0,192.0,174.0,183.33333333333334,9.018499505645789
仁济站-环线,2024-11-25,13:00-14:00,152,115,267,28.2,181,13,2024-11-25 13:00:00,0,0,184.0,192.0,185.66666666666666,5.686240703077327
仁济站-环线,2024-11-25,14:00-15:00,95,136,231,27.5,179,14,2024-11-25 14:00:00,0,0,181.0,184.0,181.33333333333334,2.5166114784235836
仁济站-环线,2024-11-25,15:00-16:00,109,126,235,27.9,177,15,2024-11-25 15:00:00,0,0,179.0,181.0,179.0,2.0
仁济站-环线,2024-11-25,16:00-17:00,155,238,393,26.1,177,16,2024-11-25 16:00:00,0,0,177.0,179.0,177.66666666666666,1.1547005383792515
仁济站-环线,2024-11-25,17:00-18:00,209,381,590,29.2,208,17,2024-11-25 17:00:00,0,0,177.0,177.0,187.33333333333334,17.8978583448784
仁济站-环线,2024-11-25,18:00-19:00,145,356,501,26.9,215,18,2024-11-25 18:00:00,0,0,208.0,177.0,200.0,20.223748416156685
仁济站-环线,2024-11-25,19:00-20:00,98,249,347,25.7,199,19,2024-11-25 19:00:00,0,0,215.0,208.0,207.33333333333334,8.020806277010642
仁济站-环线,2024-11-25,20:00-21:00,62,193,255,26.5,201,20,2024-11-25 20:00:00,0,0,199.0,215.0,205.0,8.717797887081348
仁济站-环线,2024-11-25,21:00-22:00,28,165,193,22.7,166,21,2024-11-25 21:00:00,0,0,201.0,199.0,188.66666666666666,19.65536398374076
仁济站-环线,2024-11-25,22:00-23:00,14,134,148,23.0,141,22,2024-11-25 22:00:00,0,0,166.0,201.0,169.33333333333334,30.13856886670854
仁济站-环线,2024-11-25,23:00-24:00,3,12,15,21.1,126,23,2024-11-25 23:00:00,0,0,141.0,166.0,144.33333333333334,20.207259421636902
仁济站-环线,2024-11-26,6:00-7:00,213,51,264,21.1,125,6,2024-11-26 06:00:00,1,0,126.0,141.0,130.66666666666666,8.962886439832502
仁济站-环线,2024-11-26,7:00-8:00,307,204,511,22.9,165,7,2024-11-26 07:00:00,1,0,125.0,126.0,138.66666666666666,22.81081614790083
仁济站-环线,2024-11-26,8:00-9:00,233,139,372,22.8,203,8,2024-11-26 08:00:00,1,0,165.0,125.0,164.33333333333334,39.0042732701602
仁济站-环线,2024-11-26,9:00-10:00,232,201,433,25.9,192,9,2024-11-26 09:00:00,1,0,203.0,165.0,186.66666666666666,19.553345834749955
仁济站-环线,2024-11-26,10:00-11:00,151,222,373,25.8,184,10,2024-11-26 10:00:00,1,0,192.0,203.0,193.0,9.539392014169456
仁济站-环线,2024-11-26,11:00-12:00,107,124,231,29.4,180,11,2024-11-26 11:00:00,1,0,184.0,192.0,185.33333333333334,6.110100926607786
仁济站-环线,2024-11-26,12:00-13:00,129,137,266,28.7,177,12,2024-11-26 12:00:00,1,0,180.0,184.0,180.33333333333334,3.5118845842842465
仁济站-环线,2024-11-26,13:00-14:00,96,157,253,27.1,177,13,2024-11-26 13:00:00,1,0,177.0,180.0,178.0,1.7320508075688772
仁济站-环线,2024-11-26,14:00-15:00,114,171,285,26.9,176,14,2024-11-26 14:00:00,1,0,177.0,177.0,176.66666666666666,0.5773502691896258
仁济站-环线,2024-11-26,15:00-16:00,171,158,329,26.9,176,15,2024-11-26 15:00:00,1,0,176.0,177.0,176.33333333333334,0.5773502691896258
仁济站-环线,2024-11-26,16:00-17:00,164,251,415,28.6,178,16,2024-11-26 16:00:00,1,0,176.0,176.0,176.66666666666666,1.1547005383792515
仁济站-环线,2024-11-26,17:00-18:00,228,370,598,29.5,195,17,2024-11-26 17:00:00,1,0,178.0,176.0,183.0,10.44030650891055
仁济站-环线,2024-11-26,18:00-19:00,88,454,542,28.4,236,18,2024-11-26 18:00:00,1,0,195.0,178.0,203.0,29.816103031751148
仁济站-环线,2024-11-26,19:00-20:00,77,266,343,27.1,212,19,2024-11-26 19:00:00,1,0,236.0,195.0,214.33333333333334,20.5993527406405
仁济站-环线,2024-11-26,20:00-21:00,86,164,250,24.9,217,20,2024-11-26 20:00:00,1,0,212.0,236.0,221.66666666666666,12.662279942148386
仁济站-环线,2024-11-26,21:00-22:00,47,123,170,24.0,182,21,2024-11-26 21:00:00,1,0,217.0,212.0,203.66666666666666,18.929694486000912
仁济站-环线,2024-11-26,22:00-23:00,15,116,131,22.6,151,22,2024-11-26 22:00:00,1,0,182.0,217.0,183.33333333333334,33.020195840323744
仁济站-环线,2024-11-26,23:00-24:00,1,13,14,21.0,131,23,2024-11-26 23:00:00,1,0,151.0,182.0,154.66666666666666,25.69695182961071
仁济站-环线,2024-11-27,6:00-7:00,174,39,213,21.8,130,6,2024-11-27 06:00:00,2,0,131.0,151.0,137.33333333333334,11.846237095944574
仁济站-环线,2024-11-27,7:00-8:00,328,138,466,23.0,149,7,2024-11-27 07:00:00,2,0,130.0,131.0,136.66666666666666,10.692676621563626
仁济站-环线,2024-11-27,8:00-9:00,507,241,748,24.4,153,8,2024-11-27 08:00:00,2,0,149.0,130.0,144.0,12.288205727444508
仁济站-环线,2024-11-27,9:00-10:00,207,202,409,24.9,163,9,2024-11-27 09:00:00,2,0,153.0,149.0,155.0,7.211102550927978
仁济站-环线,2024-11-27,10:00-11:00,173,185,358,25.7,167,10,2024-11-27 10:00:00,2,0,163.0,153.0,161.0,7.211102550927978
仁济站-环线,2024-11-27,11:00-12:00,110,129,239,29.3,168,11,2024-11-27 11:00:00,2,0,167.0,163.0,166.0,2.6457513110645907
仁济站-环线,2024-11-27,12:00-13:00,110,116,226,28.7,170,12,2024-11-27 12:00:00,2,0,168.0,167.0,168.33333333333334,1.5275252316519465
仁济站-环线,2024-11-27,13:00-14:00,180,156,336,28.7,171,13,2024-11-27 13:00:00,2,0,170.0,168.0,169.66666666666666,1.5275252316519465
仁济站-环线,2024-11-27,14:00-15:00,179,158,337,31.2,172,14,2024-11-27 14:00:00,2,0,171.0,170.0,171.0,1.0
仁济站-环线,2024-11-27,15:00-16:00,109,130,239,30.3,173,15,2024-11-27 15:00:00,2,0,172.0,171.0,172.0,1.0
仁济站-环线,2024-11-27,16:00-17:00,177,211,388,28.9,174,16,2024-11-27 16:00:00,2,0,173.0,172.0,173.0,1.0
仁济站-环线,2024-11-27,17:00-18:00,202,373,575,27.4,187,17,2024-11-27 17:00:00,2,0,174.0,173.0,178.0,7.810249675906654
仁济站-环线,2024-11-27,18:00-19:00,129,464,593,28.7,223,18,2024-11-27 18:00:00,2,0,187.0,174.0,194.66666666666666,25.383721817994566
仁济站-环线,2024-11-27,19:00-20:00,89,248,337,26.0,204,19,2024-11-27 19:00:00,2,0,223.0,187.0,204.66666666666666,18.0092568789868
仁济站-环线,2024-11-27,20:00-21:00,63,148,211,26.4,188,20,2024-11-27 20:00:00,2,0,204.0,223.0,205.0,17.52141546793523
仁济站-环线,2024-11-27,21:00-22:00,48,132,180,25.6,161,21,2024-11-27 21:00:00,2,0,188.0,204.0,184.33333333333334,21.733231083604053
仁济站-环线,2024-11-27,22:00-23:00,33,93,126,22.4,138,22,2024-11-27 22:00:00,2,0,161.0,188.0,162.33333333333334,25.026652459594615
仁济站-环线,2024-11-27,23:00-24:00,1,14,15,21.1,124,23,2024-11-27 23:00:00,2,0,138.0,161.0,141.0,18.681541692269406
仁济站-环线,2024-11-28,6:00-7:00,124,34,158,22.0,129,6,2024-11-28 06:00:00,3,0,124.0,138.0,130.33333333333334,7.094598884597588
仁济站-环线,2024-11-28,7:00-8:00,242,273,515,22.7,143,7,2024-11-28 07:00:00,3,0,129.0,124.0,132.0,9.848857801796104
仁济站-环线,2024-11-28,8:00-9:00,328,188,516,24.4,207,8,2024-11-28 08:00:00,3,0,143.0,129.0,159.66666666666666,41.58525379666852
仁济站-环线,2024-11-28,9:00-10:00,192,160,352,25.6,195,9,2024-11-28 09:00:00,3,0,207.0,143.0,181.66666666666666,34.01960219246153
仁济站-环线,2024-11-28,10:00-11:00,171,157,328,26.0,187,10,2024-11-28 10:00:00,3,0,195.0,207.0,196.33333333333334,10.066445913694333
仁济站-环线,2024-11-28,11:00-12:00,112,115,227,28.0,181,11,2024-11-28 11:00:00,3,0,187.0,195.0,187.66666666666666,7.023769168568492
仁济站-环线,2024-11-28,12:00-13:00,154,148,302,29.1,178,12,2024-11-28 12:00:00,3,0,181.0,187.0,182.0,4.58257569495584
仁济站-环线,2024-11-28,13:00-14:00,135,146,281,30.1,176,13,2024-11-28 13:00:00,3,0,178.0,181.0,178.33333333333334,2.5166114784235836
仁济站-环线,2024-11-28,14:00-15:00,119,135,254,27.9,176,14,2024-11-28 14:00:00,3,0,176.0,178.0,176.66666666666666,1.1547005383792515
仁济站-环线,2024-11-28,15:00-16:00,83,183,266,28.8,175,15,2024-11-28 15:00:00,3,0,176.0,176.0,175.66666666666666,0.5773502691896258
仁济站-环线,2024-11-28,16:00-17:00,160,208,368,30.7,175,16,2024-11-28 16:00:00,3,0,175.0,176.0,175.33333333333334,0.5773502691896258
仁济站-环线,2024-11-28,17:00-18:00,242,307,549,28.8,203,17,2024-11-28 17:00:00,3,0,175.0,175.0,184.33333333333334,16.165807537309522
仁济站-环线,2024-11-28,18:00-19:00,125,343,468,25.6,221,18,2024-11-28 18:00:00,3,0,203.0,175.0,199.66666666666666,23.18045153428495
仁济站-环线,2024-11-28,19:00-20:00,73,205,278,28.4,203,19,2024-11-28 19:00:00,3,0,221.0,203.0,209.0,10.392304845413264
仁济站-环线,2024-11-28,20:00-21:00,49,173,222,24.9,181,20,2024-11-28 20:00:00,3,0,203.0,221.0,201.66666666666666,20.033305601755625
仁济站-环线,2024-11-28,21:00-22:00,19,143,162,24.0,146,21,2024-11-28 21:00:00,3,0,181.0,203.0,176.66666666666666,28.74601421646718
仁济站-环线,2024-11-28,22:00-23:00,21,120,141,22.3,130,22,2024-11-28 22:00:00,3,0,146.0,181.0,152.33333333333334,26.083200212652844
仁济站-环线,2024-11-28,23:00-24:00,1,14,15,21.6,119,23,2024-11-28 23:00:00,3,0,130.0,146.0,131.66666666666666,13.576941236277534
仁济站-环线,2024-11-29,6:00-7:00,155,41,196,21.9,116,6,2024-11-29 06:00:00,4,0,119.0,130.0,121.66666666666667,7.3711147958319945
仁济站-环线,2024-11-29,7:00-8:00,272,180,452,24.7,174,7,2024-11-29 07:00:00,4,0,116.0,119.0,136.33333333333334,32.65475973473597
仁济站-环线,2024-11-29,8:00-9:00,276,199,475,23.1,218,8,2024-11-29 08:00:00,4,0,174.0,116.0,169.33333333333334,51.15988011453245
仁济站-环线,2024-11-29,9:00-10:00,233,191,424,24.3,201,9,2024-11-29 09:00:00,4,0,218.0,174.0,197.66666666666666,22.18858565419016
仁济站-环线,2024-11-29,10:00-11:00,122,153,275,25.4,190,10,2024-11-29 10:00:00,4,0,201.0,218.0,203.0,14.106735979665885
仁济站-环线,2024-11-29,11:00-12:00,125,137,262,29.8,180,11,2024-11-29 11:00:00,4,0,190.0,201.0,190.33333333333334,10.503967504392486
仁济站-环线,2024-11-29,12:00-13:00,145,128,273,27.9,178,12,2024-11-29 12:00:00,4,0,180.0,190.0,182.66666666666666,6.429100507328636
仁济站-环线,2024-11-29,13:00-14:00,149,148,297,30.0,177,13,2024-11-29 13:00:00,4,0,178.0,180.0,178.33333333333334,1.5275252316519465
仁济站-环线,2024-11-29,14:00-15:00,123,147,270,29.1,177,14,2024-11-29 14:00:00,4,0,177.0,178.0,177.33333333333334,0.5773502691896258
仁济站-环线,2024-11-29,15:00-16:00,110,169,279,30.4,176,15,2024-11-29 15:00:00,4,0,177.0,177.0,176.66666666666666,0.5773502691896258
仁济站-环线,2024-11-29,16:00-17:00,161,212,373,27.2,176,16,2024-11-29 16:00:00,4,0,176.0,177.0,176.33333333333334,0.5773502691896258
仁济站-环线,2024-11-29,17:00-18:00,226,307,533,28.6,201,17,2024-11-29 17:00:00,4,0,176.0,176.0,184.33333333333334,14.433756729740644
仁济站-环线,2024-11-29,18:00-19:00,123,253,376,29.4,204,18,2024-11-29 18:00:00,4,0,201.0,176.0,193.66666666666666,15.37313674346694
仁济站-环线,2024-11-29,19:00-20:00,128,271,399,24.3,193,19,2024-11-29 19:00:00,4,0,204.0,201.0,199.33333333333334,5.686240703077327
仁济站-环线,2024-11-29,20:00-21:00,82,152,234,27.0,180,20,2024-11-29 20:00:00,4,0,193.0,204.0,192.33333333333334,12.013880860626733
仁济站-环线,2024-11-29,21:00-22:00,52,155,207,23.8,143,21,2024-11-29 21:00:00,4,0,180.0,193.0,172.0,25.942243542145693
仁济站-环线,2024-11-29,22:00-23:00,1,130,131,23.5,128,22,2024-11-29 22:00:00,4,0,143.0,180.0,150.33333333333334,26.764404221527766
仁济站-环线,2024-11-29,23:00-24:00,1,14,15,22.6,118,23,2024-11-29 23:00:00,4,0,128.0,143.0,129.66666666666666,12.583057392117915
仁济站-环线,2024-11-30,6:00-7:00,178,43,221,20.8,121,6,2024-11-30 06:00:00,5,1,118.0,128.0,122.33333333333333,5.131601439446884
仁济站-环线,2024-11-30,7:00-8:00,309,133,442,21.4,172,7,2024-11-30 07:00:00,5,1,121.0,118.0,137.0,30.347981810987037
仁济站-环线,2024-11-30,8:00-9:00,482,189,671,22.4,215,8,2024-11-30 08:00:00,5,1,172.0,121.0,169.33333333333334,47.05670338361298
仁济站-环线,2024-11-30,9:00-10:00,246,199,445,24.5,207,9,2024-11-30 09:00:00,5,1,215.0,172.0,198.0,22.869193252058544
仁济站-环线,2024-11-30,10:00-11:00,171,173,344,26.4,201,10,2024-11-30 10:00:00,5,1,207.0,215.0,207.66666666666666,7.023769168568492
仁济站-环线,2024-11-30,11:00-12:00,137,134,271,27.2,185,11,2024-11-30 11:00:00,5,1,201.0,207.0,197.66666666666666,11.372481406154654
仁济站-环线,2024-11-30,12:00-13:00,126,124,250,29.5,186,12,2024-11-30 12:00:00,5,1,185.0,201.0,190.66666666666666,8.962886439832502
仁济站-环线,2024-11-30,13:00-14:00,155,148,303,29.0,187,13,2024-11-30 13:00:00,5,1,186.0,185.0,186.0,1.0
仁济站-环线,2024-11-30,14:00-15:00,204,165,369,28.5,188,14,2024-11-30 14:00:00,5,1,187.0,186.0,187.0,1.0
仁济站-环线,2024-11-30,15:00-16:00,157,165,322,28.6,188,15,2024-11-30 15:00:00,5,1,188.0,187.0,187.66666666666666,0.5773502691896258
仁济站-环线,2024-11-30,16:00-17:00,168,220,388,30.0,190,16,2024-11-30 16:00:00,5,1,188.0,188.0,188.66666666666666,1.1547005383792515
仁济站-环线,2024-11-30,17:00-18:00,193,311,504,27.0,211,17,2024-11-30 17:00:00,5,1,190.0,188.0,196.33333333333334,12.741009902410928
仁济站-环线,2024-11-30,18:00-19:00,144,425,569,27.5,232,18,2024-11-30 18:00:00,5,1,211.0,190.0,211.0,21.0
仁济站-环线,2024-11-30,19:00-20:00,74,263,337,23.4,215,19,2024-11-30 19:00:00,5,1,232.0,211.0,219.33333333333334,11.150485789118488
仁济站-环线,2024-11-30,20:00-21:00,73,193,266,25.0,197,20,2024-11-30 20:00:00,5,1,215.0,232.0,214.66666666666666,17.50238079043344
仁济站-环线,2024-11-30,21:00-22:00,38,147,185,23.2,172,21,2024-11-30 21:00:00,5,1,197.0,215.0,194.66666666666666,21.594752448994022
仁济站-环线,2024-11-30,22:00-23:00,20,116,136,22.8,148,22,2024-11-30 22:00:00,5,1,172.0,197.0,172.33333333333334,24.5017006212494
仁济站-环线,2024-11-30,23:00-24:00,2,12,14,21.3,133,23,2024-11-30 23:00:00,5,1,148.0,172.0,151.0,19.672315572906
仁济站-环线,2024-12-01,6:00-7:00,187,49,236,18.8,118,6,2024-12-01 06:00:00,6,1,133.0,148.0,133.0,15.0
仁济站-环线,2024-12-01,7:00-8:00,439,202,641,20.3,165,7,2024-12-01 07:00:00,6,1,118.0,133.0,138.66666666666666,24.006943440041116
仁济站-环线,2024-12-01,8:00-9:00,327,205,532,22.1,207,8,2024-12-01 08:00:00,6,1,165.0,118.0,163.33333333333334,44.523402086243735
仁济站-环线,2024-12-01,9:00-10:00,261,173,434,23.8,200,9,2024-12-01 09:00:00,6,1,207.0,165.0,190.66666666666666,22.50185177565023
仁济站-环线,2024-12-01,10:00-11:00,200,196,396,22.5,195,10,2024-12-01 10:00:00,6,1,200.0,207.0,200.66666666666666,6.027713773341707
仁济站-环线,2024-12-01,11:00-12:00,121,140,261,26.4,203,11,2024-12-01 11:00:00,6,1,195.0,200.0,199.33333333333334,4.041451884327381
仁济站-环线,2024-12-01,12:00-13:00,151,145,296,25.9,197,12,2024-12-01 12:00:00,6,1,203.0,195.0,198.33333333333334,4.163331998932265
仁济站-环线,2024-12-01,13:00-14:00,208,111,319,26.2,194,13,2024-12-01 13:00:00,6,1,197.0,203.0,198.0,4.58257569495584
仁济站-环线,2024-12-01,14:00-15:00,190,174,364,27.3,192,14,2024-12-01 14:00:00,6,1,194.0,197.0,194.33333333333334,2.5166114784235836
仁济站-环线,2024-12-01,15:00-16:00,146,150,296,28.3,191,15,2024-12-01 15:00:00,6,1,192.0,194.0,192.33333333333334,1.5275252316519465
仁济站-环线,2024-12-01,16:00-17:00,164,193,357,28.6,191,16,2024-12-01 16:00:00,6,1,191.0,192.0,191.33333333333334,0.5773502691896258
仁济站-环线,2024-12-01,17:00-18:00,236,325,561,25.9,212,17,2024-12-01 17:00:00,6,1,191.0,191.0,198.0,12.12435565298214
仁济站-环线,2024-12-01,18:00-19:00,116,565,681,24.2,221,18,2024-12-01 18:00:00,6,1,212.0,191.0,208.0,15.394804318340652
仁济站-环线,2024-12-01,19:00-20:00,94,197,291,23.1,208,19,2024-12-01 19:00:00,6,1,221.0,212.0,213.66666666666666,6.6583281184793925
仁济站-环线,2024-12-01,20:00-21:00,49,182,231,25.4,181,20,2024-12-01 20:00:00,6,1,208.0,221.0,203.33333333333334,20.404247923737188
仁济站-环线,2024-12-01,21:00-22:00,22,126,148,22.7,151,21,2024-12-01 21:00:00,6,1,181.0,208.0,180.0,28.513154858766505
仁济站-环线,2024-12-01,22:00-23:00,31,111,142,18.9,136,22,2024-12-01 22:00:00,6,1,151.0,181.0,156.0,22.9128784747792
仁济站-环线,2024-12-01,23:00-24:00,3,14,17,20.5,126,23,2024-12-01 23:00:00,6,1,136.0,151.0,137.66666666666666,12.583057392117915
仁济站-环线,2024-12-02,6:00-7:00,167,40,207,19.4,105,6,2024-12-02 06:00:00,0,0,126.0,136.0,122.33333333333333,15.821925715074425
仁济站-环线,2024-12-02,7:00-8:00,343,118,461,22.0,153,7,2024-12-02 07:00:00,0,0,105.0,126.0,128.0,24.06241883103193
仁济站-环线,2024-12-02,8:00-9:00,479,205,684,22.6,210,8,2024-12-02 08:00:00,0,0,153.0,105.0,156.0,52.5642464038057
仁济站-环线,2024-12-02,9:00-10:00,213,156,369,23.4,196,9,2024-12-02 09:00:00,0,0,210.0,153.0,186.33333333333334,29.70409623828561
仁济站-环线,2024-12-02,10:00-11:00,135,163,298,25.6,187,10,2024-12-02 10:00:00,0,0,196.0,210.0,197.66666666666666,11.590225767142472
仁济站-环线,2024-12-02,11:00-12:00,119,146,265,24.9,186,11,2024-12-02 11:00:00,0,0,187.0,196.0,189.66666666666666,5.507570547286101
仁济站-环线,2024-12-02,12:00-13:00,139,142,281,24.6,181,12,2024-12-02 12:00:00,0,0,186.0,187.0,184.66666666666666,3.2145502536643185
仁济站-环线,2024-12-02,13:00-14:00,190,197,387,26.7,178,13,2024-12-02 13:00:00,0,0,181.0,186.0,181.66666666666666,4.041451884327381
仁济站-环线,2024-12-02,14:00-15:00,109,149,258,23.9,176,14,2024-12-02 14:00:00,0,0,178.0,181.0,178.33333333333334,2.5166114784235836
仁济站-环线,2024-12-02,15:00-16:00,137,130,267,26.5,175,15,2024-12-02 15:00:00,0,0,176.0,178.0,176.33333333333334,1.5275252316519465
仁济站-环线,2024-12-02,16:00-17:00,160,186,346,27.1,176,16,2024-12-02 16:00:00,0,0,175.0,176.0,175.66666666666666,0.5773502691896258
仁济站-环线,2024-12-02,17:00-18:00,251,344,595,23.5,205,17,2024-12-02 17:00:00,0,0,176.0,175.0,185.33333333333334,17.039170558842745
仁济站-环线,2024-12-02,18:00-19:00,113,317,430,27.6,229,18,2024-12-02 18:00:00,0,0,205.0,176.0,203.33333333333334,26.539279065817393
仁济站-环线,2024-12-02,19:00-20:00,81,245,326,25.3,208,19,2024-12-02 19:00:00,0,0,229.0,205.0,214.0,13.076696830622021
仁济站-环线,2024-12-02,20:00-21:00,49,159,208,24.9,183,20,2024-12-02 20:00:00,0,0,208.0,229.0,206.66666666666666,23.028967265887832
仁济站-环线,2024-12-02,21:00-22:00,49,126,175,23.0,160,21,2024-12-02 21:00:00,0,0,183.0,208.0,183.66666666666666,24.006943440041116
仁济站-环线,2024-12-02,22:00-23:00,13,98,111,21.9,138,22,2024-12-02 22:00:00,0,0,160.0,183.0,160.33333333333334,22.50185177565023
仁济站-环线,2024-12-02,23:00-24:00,1,10,11,19.4,124,23,2024-12-02 23:00:00,0,0,138.0,160.0,140.66666666666666,18.147543451754935
仁济站-环线,2024-12-03,6:00-7:00,174,42,216,19.3,125,6,2024-12-03 06:00:00,1,0,124.0,138.0,129.0,7.810249675906654
仁济站-环线,2024-12-03,7:00-8:00,383,199,582,20.5,143,7,2024-12-03 07:00:00,1,0,125.0,124.0,130.66666666666666,10.692676621563626
仁济站-环线,2024-12-03,8:00-9:00,613,275,888,23.0,174,8,2024-12-03 08:00:00,1,0,143.0,125.0,147.33333333333334,24.78574859336174
仁济站-环线,2024-12-03,9:00-10:00,232,194,426,23.1,174,9,2024-12-03 09:00:00,1,0,174.0,143.0,163.66666666666666,17.897858344878397
仁济站-环线,2024-12-03,10:00-11:00,182,194,376,23.7,174,10,2024-12-03 10:00:00,1,0,174.0,174.0,174.0,0.0
仁济站-环线,2024-12-03,11:00-12:00,100,147,247,24.2,166,11,2024-12-03 11:00:00,1,0,174.0,174.0,171.33333333333334,4.618802153517007
仁济站-环线,2024-12-03,12:00-13:00,145,116,261,25.6,169,12,2024-12-03 12:00:00,1,0,166.0,174.0,169.66666666666666,4.041451884327381
仁济站-环线,2024-12-03,13:00-14:00,125,103,228,26.1,172,13,2024-12-03 13:00:00,1,0,169.0,166.0,169.0,3.0
仁济站-环线,2024-12-03,14:00-15:00,168,163,331,26.4,172,14,2024-12-03 14:00:00,1,0,172.0,169.0,171.0,1.7320508075688772
仁济站-环线,2024-12-03,15:00-16:00,126,170,296,27.6,174,15,2024-12-03 15:00:00,1,0,172.0,172.0,172.66666666666666,1.1547005383792515
仁济站-环线,2024-12-03,16:00-17:00,156,202,358,28.5,176,16,2024-12-03 16:00:00,1,0,174.0,172.0,174.0,2.0
仁济站-环线,2024-12-03,17:00-18:00,271,266,537,24.5,213,17,2024-12-03 17:00:00,1,0,176.0,174.0,187.66666666666666,21.962088546705512
仁济站-环线,2024-12-03,18:00-19:00,112,452,564,24.8,222,18,2024-12-03 18:00:00,1,0,213.0,176.0,203.66666666666666,24.37895267096873
仁济站-环线,2024-12-03,19:00-20:00,87,213,300,24.3,205,19,2024-12-03 19:00:00,1,0,222.0,213.0,213.33333333333334,8.504900548115382
仁济站-环线,2024-12-03,20:00-21:00,72,167,239,25.8,182,20,2024-12-03 20:00:00,1,0,205.0,222.0,203.0,20.074859899884732
仁济站-环线,2024-12-03,21:00-22:00,33,188,221,22.9,171,21,2024-12-03 21:00:00,1,0,182.0,205.0,186.0,17.349351572897472
仁济站-环线,2024-12-03,22:00-23:00,29,104,133,19.6,145,22,2024-12-03 22:00:00,1,0,171.0,182.0,166.0,19.0
